FrameIndex,TimeSec,LevelIndex,CPU_Frame_Total,CPU_Update_Total,CPU_Render_Total,CPU_BeginDraw,CPU_Draw_Total,CPU_Renderer_Draw,CPU_Level_Render,CPU_Present,CPU_Render_Priority,CPU_Render_Shadow,CPU_Render_NonBlend,CPU_Render_OutlineMask,CPU_Render_Lights,CPU_Render_Combined,CPU_Render_PostProcess,CPU_Render_NonLight,CPU_Render_Blend,CPU_Render_UI,CPU_Render_Debug,CPU_RenderProfile_BindAndDraw,CPU_Model_BindBoneMatrices,CPU_Mesh_BindBoneMatrices,CPU_Model_BindMaterial,CPU_Draw_Text,CPU_Render_ProfilerOverlay,GPU_Frame_Total,GPU_Render_Shadow,GPU_Render_NonBlend,GPU_Render_Lights,GPU_Render_Combined,GPU_Render_Blend,GPU_Render_UI,DrawCalls_Total,DrawCalls_Shadow,DrawCalls_NonBlend,Triangles_Total,Triangles_Shadow,Triangles_NonBlend,Objects_Shadow,Objects_NonBlend,ShaderBeginCount,MaterialBindCount,TextureBindCount,TextDrawCalls
312,4.72009,3,11.2151,1.986,9.2258,0.0018,8.9897,8.7833,0.2026,0.2319,0.0194,2.8963,3.368,2.4045,0.0252,0.0162,0.0091,0.0004,0.0016,0.0014,0.0361,2.8977,3.1442,3.1064,0.1968,0.0327,0,2.51484,1.3464,0.32368,0.11704,0.63784,0,0,322,159,102,681653,403747,241395,9,11,322,536,556,1
313,4.73315,3,12.8899,2.0709,10.816,0.0025,10.5696,10.2791,0.2854,0.2407,0.0204,3.1667,4.2592,2.7264,0.028,0.0171,0.0099,0.0005,0.0012,0.0017,0.0428,3.71,3.7935,3.7433,0.2859,0.0519,0,2.0638,1.26192,0.42424,0.1334,0.125,0,0,322,159,102,681653,403747,241395,9,11,322,536,556,1
314,4.7476,3,14.2312,3.1844,11.044,0.0024,10.7166,10.1674,0.5438,0.3217,0.0237,2.8015,4.3056,2.8924,0.0333,0.0274,0.0154,0.0006,0.002,0.0022,0.0565,3.7538,3.3541,3.3094,0.2297,0.2508,0,2.00492,1.27608,0.42452,0.13348,0.0722,4e-05,0,322,159,102,681653,403747,241395,9,11,322,536,556,1
315,4.76299,3,15.0884,2.8246,12.2606,0.0028,11.8884,11.5393,0.3435,0.3657,0.025,3.6394,4.0823,3.6419,0.0294,0.027,0.017,0.0006,0.0022,0.0019,0.065,3.5846,3.5764,3.5246,0.23,0.0633,0,2.12996,1.25948,0.56756,0.13352,0.07036,4e-05,0,322,159,102,681653,403747,241395,9,11,322,536,556,1
316,4.77912,3,15.8504,2.7307,13.1159,0.0023,12.7509,12.41,0.3358,0.3591,0.0208,3.8095,3.9286,4.4927,0.0419,0.0296,0.016,0.0006,0.0016,0.0017,0.0608,3.4103,3.6034,3.5534,0.2915,0.0585,0,2.04952,1.2712,0.40176,0.13356,0.12324,4e-05,0,322,159,102,681653,403747,241395,9,11,322,536,556,1
317,4.79537,3,16.0141,2.8153,13.1959,0.0025,12.7679,12.5235,0.2395,0.4224,0.0209,3.5009,4.8652,3.9967,0.0398,0.0288,0.0128,0.0006,0.0017,0.0016,0.0484,4.3306,3.936,3.8758,0.2836,0.0485,0,2.49864,1.93236,0.289,0.12168,0.06576,0,0,322,159,102,681653,403747,241395,9,11,322,536,556,1
318,4.81221,3,16.5228,2.7751,13.7437,0.0024,13.4611,13.0746,0.3818,0.2774,0.0214,3.4459,5.4113,4.0823,0.0287,0.0192,0.0105,0.0004,0.0013,0.0017,0.0457,4.7598,4.1536,4.0797,0.3788,0.0508,0,2.45952,1.90392,0.28584,0.11856,0.06412,0,0,322,159,102,681653,403747,241395,9,11,322,536,556,1
319,4.82389,3,11.4602,2.1264,9.3311,0.0019,9.0817,8.872,0.2056,0.2451,0.0203,2.6836,3.4812,2.5944,0.0238,0.0157,0.0086,0.0004,0.0014,0.0012,0.037,3.0015,3.3502,3.3108,0.2099,0.0364,0,1.73048,1.18008,0.2712,0.12276,0.06592,0,4e-05,322,159,102,681653,403747,241395,9,11,322,536,556,1
320,4.83827,3,14.1998,2.1936,12.0031,0.002,11.6416,11.3011,0.3346,0.3562,0.0245,3.1305,4.1578,3.8447,0.0305,0.0257,0.014,0.0005,0.002,0.0014,0.0631,3.5468,4.1672,4.0699,0.2646,0.0534,0,1.964,1.27032,0.29964,0.13288,0.06996,0,0,322,159,102,681653,403747,241395,9,11,322,536,556,1
321,4.85218,3,13.6603,2.1933,11.4636,0.002,10.9964,10.6778,0.314,0.462,0.0196,3.7652,3.9275,2.8224,0.0381,0.026,0.0158,0.0006,0.0025,0.0019,0.0512,3.3782,3.4112,3.3667,0.2672,0.0657,0,3.32888,1.24936,1.77924,0.1344,0.07008,0,0,322,159,102,681653,403747,241395,9,11,322,536,556,1
322,4.8684,3,15.9122,2.8751,13.0336,0.0025,12.6998,12.4025,0.2926,0.328,0.0231,3.1999,4.2454,4.765,0.0393,0.0309,0.0184,0.0008,0.0024,0.002,0.0683,3.7424,3.4219,3.3745,0.234,0.0462,0,3.0824,2.4012,0.37972,0.1332,0.07212,0,0,322,159,102,681653,403747,241395,9,11,322,536,556,1
323,4.88457,3,15.8355,3.1443,12.6872,0.0027,12.3807,11.9949,0.3797,0.3004,0.0336,4.2608,3.7752,3.7774,0.0386,0.0317,0.0133,0.0005,0.0017,0.0019,0.054,3.2699,3.7846,3.7272,0.2316,0.0667,0,2.83852,2.22688,0.31268,0.13332,0.06972,0,0,322,159,102,681653,403747,241395,9,11,322,536,556,1
324,4.89817,3,13.4066,2.3272,11.0763,0.0022,10.8238,10.5943,0.2257,0.2477,0.0214,3.3204,4.6999,2.4379,0.0259,0.0196,0.0117,0.0004,0.0014,0.0017,0.0479,4.075,3.5309,3.4854,0.3966,0.0417,0,2.617,2.02644,0.30004,0.12832,0.06784,0,0,322,159,102,681653,403747,241395,9,11,322,536,556,1
325,4.91304,3,14.6926,2.4991,12.1905,0.0023,11.9486,11.7258,0.2186,0.2371,0.0242,3.6628,5.3503,2.5801,0.0253,0.0184,0.0109,0.0005,0.0013,0.0015,0.0449,4.464,3.6499,3.5996,0.4261,0.0404,0,2.53748,1.96396,0.29408,0.12352,0.066,0,0,322,159,102,681653,403747,241395,9,11,322,536,556,1
326,4.92554,3,12.3135,2.0628,10.2481,0.002,9.8118,9.5237,0.2837,0.4315,0.0197,3.483,3.4409,2.4761,0.025,0.0181,0.0101,0.0007,0.0017,0.0009,0.0432,2.9488,3.1345,3.0948,0.2208,0.05,0,3.8768,3.32568,0.28096,0.11884,0.06408,4e-05,0,322,159,102,681653,403747,241395,9,11,322,536,556,1
327,4.94035,3,14.5224,2.4437,12.0747,0.0025,11.6754,11.2323,0.4387,0.3935,0.0281,3.4268,4.3272,3.1967,0.131,0.0214,0.0117,0.0005,0.0016,0.0018,0.08,3.7427,3.8985,3.8399,0.2936,0.0441,0,1.9492,1.25332,0.39572,0.1328,0.07008,0,0,322,159,102,681653,403747,241395,9,11,322,536,556,1
328,4.9554,3,14.8527,2.2148,12.6348,0.002,12.3009,11.9913,0.3049,0.3287,0.021,4.0037,4.7341,2.8887,0.0584,0.1327,0.0145,0.0006,0.0016,0.002,0.1119,4.1035,3.7412,3.6798,0.3231,0.0627,0,2.86444,1.2704,1.29304,0.13392,0.06992,4e-05,0,322,159,102,681653,403747,241395,9,11,322,536,556,1
329,4.97097,3,15.1791,3.0085,12.167,0.0025,11.8136,11.5266,0.2816,0.3476,0.0241,2.8382,5.6205,2.8217,0.0482,0.0481,0.0198,0.0005,0.0014,0.0016,0.0958,4.9724,3.538,3.4883,0.3579,0.0479,0,2.65876,2.04716,0.3116,0.13332,0.07012,0,0,322,159,102,681653,403747,241395,9,11,322,536,556,1
330,4.98679,3,15.2733,3.1397,12.1302,0.0022,11.8724,11.507,0.3609,0.2528,0.021,3.0633,5.3593,2.8976,0.0395,0.0303,0.0179,0.0007,0.0021,0.0021,0.0657,4.7075,3.5673,3.524,0.2623,0.0507,0,3.2544,2.64412,0.31208,0.13336,0.06892,0,0,322,159,102,681653,403747,241395,9,11,322,536,556,1
331,5.00088,3,13.8526,3.6977,10.1511,0.0024,9.9141,9.6889,0.2213,0.232,0.1268,2.8714,4.2044,2.3833,0.0209,0.0179,0.0151,0.0004,0.0012,0.0011,0.0414,3.6995,3.1642,3.1272,0.2423,0.037,0,4.63532,2.73692,0.28548,0.13352,1.37948,4e-05,0,322,159,102,681653,403747,241395,9,11,322,536,556,1
332,5.01289,3,11.8349,1.9301,9.9025,0.0017,9.616,9.2955,0.316,0.2818,0.0169,2.7968,3.4842,2.8708,0.0262,0.0187,0.0111,0.0004,0.0016,0.0009,0.0622,2.9892,3.4589,3.4123,0.2014,0.0462,0,2.10596,1.27228,0.45664,0.13292,0.12436,0,4e-05,322,159,102,681653,403747,241395,9,11,322,536,556,1
333,5.02941,3,16.2217,2.7717,13.4471,0.0025,13.1182,12.7933,0.3198,0.3234,0.022,4.3567,4.9675,3.2933,0.0381,0.0267,0.0167,0.0006,0.0026,0.0017,0.0602,4.3782,4.1429,4.0826,0.3073,0.0532,0,2.88816,1.26788,0.29192,0.1348,0.07112,0,0,322,159,102,681653,403747,241395,9,11,322,536,556,1
334,5.04302,3,13.4214,2.3561,11.0618,0.0021,10.8165,10.5805,0.2321,0.2401,0.0224,4.0572,3.9085,2.4818,0.0273,0.0189,0.011,0.0005,0.0015,0.002,0.0437,3.3766,3.6218,3.5736,0.2679,0.0387,0,2.65448,1.27004,1.08372,0.13332,0.07,0,0,322,159,102,681653,403747,241395,9,11,322,536,556,1
335,5.05571,3,12.5078,2.044,10.4613,0.0021,10.1912,9.7944,0.3926,0.265,0.0195,2.6993,3.8347,3.0375,0.0281,0.0252,0.0159,0.0006,0.0021,0.0026,0.1224,3.2935,3.5787,3.5322,0.2653,0.0418,0,2.41652,1.80576,0.3098,0.133,0.07012,4e-05,0,322,159,102,681653,403747,241395,9,11,322,536,556,1
336,5.07069,3,14.7576,3.3543,11.4001,0.002,11.1034,10.6613,0.4367,0.2918,0.0193,2.7893,4.5977,3.1308,0.0282,0.0197,0.0121,0.0005,0.0015,0.0021,0.0546,4.0211,3.606,3.5576,0.2451,0.0575,0,2.68216,2.07296,0.3086,0.13308,0.07008,0,0,322,159,102,681653,403747,241395,9,11,322,536,556,1
337,5.08554,3,14.6027,2.6311,11.9688,0.0021,11.717,11.4252,0.2868,0.2467,0.0229,3.4299,4.3553,3.5198,0.0212,0.0176,0.0105,0.0004,0.0016,0.0013,0.0397,3.8453,3.2068,3.1697,0.232,0.1046,0,2.73052,2.1172,0.31072,0.13312,0.06984,4e-05,0,322,159,102,681653,403747,241395,9,11,322,536,556,1
338,5.09808,3,12.3497,1.9995,10.3478,0.0018,10.0982,9.7379,0.3554,0.245,0.0213,2.63,3.8223,3.1093,0.0354,0.0267,0.0195,0.0007,0.0019,0.0013,0.0634,3.2521,3.5688,3.5212,0.2627,0.0546,0,1.8518,1.26816,0.28408,0.133,0.06956,0,0,322,159,102,681653,403747,241395,9,11,322,536,556,1
339,5.1126,3,14.3411,2.3353,12.0034,0.002,11.6833,11.3744,0.3041,0.3149,0.0218,3.556,4.0489,3.6372,0.0254,0.0178,0.0128,0.0004,0.0018,0.0012,0.0451,3.5521,3.4795,3.4373,0.204,0.0417,0,2.71928,2.11196,0.30824,0.13324,0.0694,0,0,322,159,102,681653,403747,241395,9,11,322,536,556,1
340,5.12615,3,13.312,2.4094,10.8991,0.0024,10.6068,10.3353,0.2659,0.2866,0.0275,3.6929,3.9181,2.5953,0.0217,0.0184,0.0106,0.0004,0.0017,0.0013,0.0424,3.4219,3.4249,3.3593,0.2228,0.0518,0,1.89636,1.27056,0.28432,0.13284,0.07032,0,0,322,159,102,681653,403747,241395,9,11,322,536,556,1
341,5.14057,3,14.1969,1.9988,12.1954,0.0023,11.8778,11.5416,0.3313,0.3124,0.023,3.4371,5.2841,2.6832,0.0297,0.0188,0.0115,0.0005,0.0014,0.0015,0.0445,4.5884,3.8428,3.7749,0.4479,0.0444,0,2.4592,1.8452,0.31332,0.13328,0.07,0,0,322,159,102,681653,403747,241395,9,11,322,536,556,1
342,5.15645,3,15.6978,1.9034,13.7915,0.0024,13.5067,13.0284,0.4738,0.2797,0.0238,4.9183,4.5247,3.359,0.0283,0.0702,0.0473,0.0005,0.0016,0.0016,0.0458,3.8935,4.0844,4.0161,0.2983,0.0433,0,2.7818,2.17392,0.30732,0.13312,0.06992,0,0,322,159,102,681653,403747,241395,9,11,322,536,556,1
343,5.17045,3,13.818,1.9544,11.8611,0.0022,11.5905,11.2355,0.35,0.2655,0.021,3.1341,5.0295,2.8279,0.0771,0.0195,0.0716,0.0005,0.0013,0.0018,0.0451,4.4442,3.7062,3.6555,0.3025,0.0595,0,1.89196,1.28288,0.30968,0.13356,0.0696,0,4e-05,322,159,102,681653,403747,241395,9,11,322,536,556,1
344,5.18356,3,12.8428,2.5666,10.2733,0.0019,10.0116,9.7893,0.2184,0.2568,0.0621,2.9522,4.3255,2.3527,0.0208,0.0179,0.0109,0.0003,0.0016,0.0009,0.0399,3.8366,3.2894,3.2475,0.2221,0.0353,0,2.9728,2.36608,0.3066,0.13308,0.06976,0,0,322,159,102,681653,403747,241395,9,11,322,536,556,1
345,5.19541,3,11.6443,1.9633,9.6783,0.002,9.4033,9.0299,0.3686,0.2699,0.0173,2.7702,3.3294,2.7573,0.0294,0.0286,0.0191,0.0008,0.0038,0.0031,0.065,2.865,3.4652,3.422,0.1935,0.0606,0,1.85076,1.26572,0.28404,0.13292,0.07064,0,0,322,159,102,681653,403747,241395,9,11,322,536,556,1
346,5.20942,3,13.733,1.9318,11.7978,0.002,11.5282,11.237,0.287,0.2649,0.0203,3.3543,4.7973,2.9246,0.0337,0.0273,0.0161,0.0007,0.0021,0.0021,0.0516,4.2927,3.4929,3.4472,0.2295,0.0423,0,2.5606,1.95312,0.307,0.1328,0.07004,0,0,322,159,102,681653,403747,241395,9,11,322,536,556,1
347,5.22395,3,14.3633,1.9882,12.3724,0.0022,11.9705,11.5864,0.3788,0.3968,0.0227,3.5347,5.2381,2.645,0.0292,0.0185,0.0115,0.0004,0.0014,0.0021,0.0766,4.4774,3.8266,3.7711,0.4427,0.0522,0,2.40672,1.78984,0.31556,0.13324,0.07036,0,0,322,159,102,681653,403747,241395,9,11,322,536,556,1
348,5.24053,3,16.3907,2.0572,14.3305,0.0023,14.0231,13.7922,0.2264,0.3022,0.022,5.331,4.6213,3.7043,0.0289,0.0195,0.0117,0.0005,0.0014,0.0014,0.0444,4.0021,4.2858,4.2217,0.4025,0.0424,0,2.64508,2.03512,0.30976,0.13264,0.07008,0,0,322,159,102,681653,403747,241395,9,11,322,536,556,1
349,5.25526,3,14.4876,2.1436,12.3413,0.0019,12.0229,11.7088,0.3091,0.3136,0.0213,2.867,4.6631,4.0005,0.0363,0.0277,0.017,0.0006,0.0023,0.0021,0.0645,4.0572,3.6676,3.6177,0.275,0.0533,0,1.91228,1.2688,0.34412,0.13308,0.06972,0,0,322,159,102,681653,403747,241395,9,11,322,536,556,1
350,5.26951,3,13.8801,2.8308,11.0461,0.002,10.7184,10.4403,0.2738,0.3225,0.0248,2.7581,4.6672,2.8705,0.0299,0.0198,0.0123,0.0005,0.0019,0.0013,0.0482,4.1462,3.4284,3.3851,0.2371,0.0453,0,2.06528,1.27116,0.40924,0.13276,0.13284,0,0,322,159,102,681653,403747,241395,9,11,322,536,556,1
351,5.2932,3,23.3366,11.6236,11.7096,0.0034,11.3637,11.1042,0.2542,0.3395,0.0316,3.4281,5.0599,2.4692,0.0279,0.0189,0.0117,0.0004,0.0016,0.0016,0.0475,4.3453,3.7476,3.6992,0.4662,0.0468,0,1.85604,1.23284,0.33684,0.12612,0.06756,0,4e-05,322,159,102,681653,403747,241395,9,11,322,536,556,1
352,5.30767,3,14.2748,3.525,10.7474,0.002,10.3199,10.0354,0.28,0.4226,0.0211,3.6996,3.6762,2.5319,0.0219,0.0179,0.0108,0.0003,0.0014,0.0015,0.0481,3.1485,3.2132,3.1725,0.2267,0.0449,0,1.91196,1.1856,0.44912,0.1216,0.06712,0,0,340,165,108,694751,408113,245761,10,12,340,572,592,1
353,5.32474,3,16.7719,2.4737,14.2948,0.0019,13.9745,13.6967,0.2736,0.3157,0.0199,3.9608,5.1325,4.4317,0.0329,0.0223,0.0131,0.0006,0.0018,0.0015,0.0736,4.3459,3.981,3.9179,0.3403,0.0499,0,1.94024,1.26928,0.28096,0.13544,0.15736,0,0,358,171,114,707849,412479,250127,11,13,358,608,628,1
354,5.3415,3,16.533,2.5503,13.9796,0.0024,13.6659,13.4123,0.2495,0.3092,0.0254,4.5376,5.3876,3.3277,0.0291,0.0197,0.0128,0.0005,0.0014,0.0015,0.063,4.6934,3.941,3.88,0.4021,0.0437,0,4.31708,3.70652,0.30984,0.13328,0.07004,0,0,358,171,114,707849,412479,250127,11,13,358,608,628,1
355,5.35952,3,17.5817,2.4695,15.1083,0.0021,14.7869,14.4479,0.3342,0.3164,0.0198,4.2709,5.9866,3.9861,0.0381,0.0265,0.0164,0.0008,0.0016,0.0017,0.092,5.2283,4.9118,4.8281,0.4234,0.065,0,2.46148,1.84892,0.3114,0.13296,0.06976,0,0,358,171,114,707849,412479,250127,11,13,358,608,628,1
356,5.37816,3,18.179,2.9132,15.2625,0.0028,14.9414,14.6895,0.2474,0.3152,0.0294,5.6375,5.2635,3.6153,0.0293,0.0204,0.0122,0.0005,0.0019,0.0012,0.0718,4.5733,4.0976,4.015,0.3865,0.0467,0,2.0664,1.27344,0.48808,0.13332,0.07248,0,0,358,171,114,707849,412479,250127,11,13,358,608,628,1
357,5.39657,3,17.9694,2.3609,15.6054,0.002,15.2746,15.0294,0.2406,0.3257,0.02,5.2803,5.7286,3.8491,0.0288,0.0349,0.0124,0.0005,0.002,0.0016,0.0649,5.0926,4.5324,4.4614,0.4594,0.0428,0,2.69832,2.08908,0.30872,0.13296,0.06984,0,0,358,171,114,707849,412479,250127,11,13,358,608,628,1
358,5.41442,3,17.6352,2.3644,15.2671,0.0024,14.9512,14.7201,0.2267,0.3108,0.0254,5.6033,5.2283,3.7285,0.028,0.0203,0.0121,0.0005,0.0016,0.002,0.0641,4.5705,4.3834,4.3114,0.3497,0.0417,0,2.66192,1.26848,1.09092,0.13284,0.06996,4e-05,0,358,171,114,707849,412479,250127,11,13,358,608,628,1
359,5.43255,3,17.8754,2.4872,15.3854,0.0021,14.9632,14.6982,0.2604,0.4171,0.0206,5.0508,5.5588,3.9323,0.0299,0.0195,0.0125,0.0005,0.0015,0.0019,0.0644,4.7941,4.0765,4.0087,0.4142,0.0473,0,2.06356,1.26596,0.4154,0.13344,0.12896,0,4e-05,358,171,114,707849,412479,250127,11,13,358,608,628,1
360,5.45032,3,17.5719,2.6399,14.9294,0.0021,14.5967,14.3673,0.2254,0.3277,0.0212,5.057,5.1458,4.0037,0.0299,0.0234,0.0126,0.0004,0.0016,0.0015,0.0644,4.4301,4.2941,4.2303,0.3453,0.0437,0,2.64652,1.2676,1.07744,0.1334,0.06968,0,0,358,171,114,707849,412479,250127,11,13,358,608,628,1
361,5.46849,3,17.9672,2.4982,15.4654,0.0025,15.1488,14.8457,0.2982,0.3112,0.0247,5.6867,5.0367,3.9535,0.0299,0.0198,0.0122,0.0006,0.0016,0.0016,0.0719,4.28,4.5894,4.5177,0.3796,0.0454,0,2.67244,2.05956,0.3126,0.13236,0.06968,0,0,358,171,114,707849,412479,250127,11,13,358,608,628,1
362,5.4868,3,18.1009,2.4334,15.6637,0.0022,15.327,15.05,0.2725,0.3314,0.022,3.7781,6.9177,4.1962,0.0305,0.0198,0.0125,0.0005,0.0016,0.0012,0.0637,6.2437,4.4075,4.3182,0.4655,0.0457,0,2.12868,1.264,0.49012,0.13056,0.12628,0,0,358,171,114,707849,412479,250127,11,13,358,608,628,1
363,5.50453,3,17.5062,2.5233,14.9798,0.0023,14.6072,14.3704,0.2318,0.3674,0.0256,4.1096,6.2819,3.8159,0.0326,0.0206,0.0117,0.0005,0.0015,0.0013,0.0628,5.5801,4.0032,3.9332,0.3945,0.0426,0,1.775,1.21368,0.27428,0.12656,0.06736,0,0,358,171,114,707849,412479,250127,11,13,358,608,628,1
364,5.52212,3,17.3797,2.4953,14.8801,0.0022,14.3651,13.7656,0.5941,0.5097,0.0212,4.4301,5.514,3.5063,0.053,0.1044,0.0133,0.0005,0.0016,0.0014,0.1136,4.8658,4.1413,4.0725,0.3806,0.0664,0,1.84936,1.28068,0.28996,0.12296,0.0652,0,0,358,171,114,707849,412479,250127,11,13,358,608,628,1
365,5.53968,3,17.3788,2.418,14.9585,0.002,14.5998,14.132,0.4629,0.3541,0.021,4.5326,5.2021,4.0995,0.1228,0.0194,0.0112,0.0005,0.0015,0.0015,0.114,4.5915,4.1478,4.0803,0.3551,0.0545,0,1.8758,1.3106,0.28808,0.1216,0.06484,0,0,358,171,114,707849,412479,250127,11,13,358,608,628,1
366,5.55642,3,16.4865,2.4119,14.0714,0.0021,13.7149,13.3849,0.3249,0.3511,0.0217,4.146,5.3274,3.7556,0.0311,0.0192,0.0116,0.0005,0.0015,0.0014,0.0632,4.593,4.3343,4.259,0.3772,0.0557,0,2.46784,1.90284,0.29156,0.11964,0.06496,0,0,358,171,114,707849,412479,250127,11,13,358,608,628,1
367,5.57493,3,18.2736,2.4959,15.7745,0.0022,15.3637,14.829,0.529,0.4052,0.0243,5.3284,4.9953,4.1847,0.0378,0.0272,0.0158,0.0006,0.0017,0.0019,0.2042,4.3674,4.7854,4.6836,0.3559,0.061,0,2.61792,1.22392,1.1058,0.1272,0.06804,0,0,358,171,114,707849,412479,250127,11,13,358,608,628,1
368,5.59168,3,16.49,2.4787,14.008,0.002,13.55,13.1721,0.3723,0.453,0.025,4.7406,4.7837,3.4437,0.0407,0.0277,0.016,0.0006,0.0022,0.0014,0.0839,4.1753,3.8719,3.8151,0.3266,0.066,0,2.03616,1.23588,0.43876,0.12704,0.11764,0,0,358,171,114,707849,412479,250127,11,13,358,608,628,1
369,5.60907,3,16.9831,3.0254,13.9545,0.0021,13.2561,12.5149,0.7364,0.6936,0.0232,3.4909,5.1477,3.6084,0.0396,0.0311,0.0189,0.0007,0.0026,0.0025,0.1409,4.5343,4.2438,4.173,0.3589,0.1203,0,2.51276,1.93564,0.2972,0.12332,0.0656,0,0,358,171,114,707849,412479,250127,11,13,358,608,628,1
370,5.62346,3,14.0947,2.3181,11.7741,0.0023,11.4993,11.2389,0.2557,0.27,0.0206,4.1495,3.9062,3.0214,0.0291,0.0216,0.012,0.0007,0.0019,0.0016,0.0687,3.4146,3.5529,3.5047,0.2317,0.0428,0,2.58864,2.0004,0.30048,0.12656,0.0668,0,4e-05,358,171,114,707849,412479,250127,11,13,358,608,628,1
371,5.6393,3,15.667,2.2429,13.4218,0.0021,13.1377,12.8893,0.2442,0.2788,0.0229,3.7718,4.3844,4.522,0.0354,0.0284,0.0163,0.0007,0.0023,0.0022,0.0953,3.819,4.3174,4.24,0.2729,0.0395,0,1.85312,1.26208,0.28668,0.13292,0.0708,0,0,358,171,114,707849,412479,250127,11,13,358,608,628,1
372,5.65691,3,17.4253,2.7327,14.6897,0.0021,14.3797,14.1608,0.2149,0.3049,0.025,4.7609,5.2372,4.0118,0.0262,0.0187,0.0112,0.0005,0.0014,0.0018,0.0605,4.4931,4.2189,4.1457,0.3169,0.0384,0,2.07464,1.3026,0.46752,0.13344,0.07236,0,0,358,171,114,707849,412479,250127,11,13,358,608,628,1
373,5.67649,3,19.3578,2.2585,17.0963,0.0022,16.7751,16.466,0.3043,0.3163,0.0357,7.0226,5.2125,4.0655,0.0291,0.0181,0.0114,0.0006,0.0014,0.0016,0.0608,4.6153,4.191,4.1097,0.3488,0.0451,0,2.62628,1.95848,0.31292,0.13304,0.06996,0,0,358,171,114,707849,412479,250127,11,13,358,608,628,1
374,5.69564,3,18.8963,2.2667,16.6267,0.002,16.2752,15.9369,0.3332,0.3466,0.0206,6.4719,4.5049,4.7409,0.038,0.0357,0.0173,0.0007,0.0021,0.0016,0.0956,3.9343,4.3657,4.2619,0.2766,0.0564,0,3.7246,2.14404,0.35284,0.18328,0.10344,0,0,358,171,114,707849,412479,250127,11,13,358,608,628,1
375,5.7134,3,17.5634,2.3494,15.2113,0.002,14.8614,14.6016,0.2558,0.3452,0.0204,5.018,5.6128,3.821,0.0279,0.0183,0.0114,0.0005,0.0016,0.0016,0.0619,4.9348,4.1761,4.1126,0.4416,0.0435,0,2.65476,2.04048,0.30996,0.13348,0.06992,0,0,358,171,114,707849,412479,250127,11,13,358,608,628,1
376,5.73057,3,16.9881,2.5239,14.4615,0.0024,14.0515,13.6498,0.3965,0.404,0.0245,4.0003,5.6373,3.7736,0.0323,0.0222,0.0143,0.0005,0.0017,0.0022,0.1333,4.972,4.1061,4.0368,0.4668,0.0613,0,2.65292,2.04132,0.30756,0.13276,0.0708,0,0,358,171,114,707849,412479,250127,11,13,358,608,628,1
377,5.74441,3,13.6465,2.2355,11.4083,0.0018,11.0526,10.7407,0.3069,0.351,0.0209,3.8583,3.8643,2.7957,0.0248,0.0192,0.0108,0.0005,0.0015,0.0013,0.1375,3.3803,3.4298,3.385,0.2444,0.0549,0,2.88048,2.2662,0.31208,0.13284,0.07024,0,0,358,171,114,707849,412479,250127,11,13,358,608,628,1
378,5.7624,3,17.5622,3.0217,14.5371,0.002,14.158,13.7389,0.4132,0.374,0.0252,3.9168,5.2995,4.2783,0.0449,0.0338,0.0201,0.0007,0.0022,0.0026,0.1074,4.7716,4.3425,4.277,0.3079,0.0923,0,2.65376,2.04192,0.30876,0.13292,0.06964,0,0,358,171,114,707849,412479,250127,11,13,358,608,628,1
379,5.77854,3,15.8951,2.8446,13.0468,0.0023,12.6734,12.3515,0.3157,0.3681,0.0254,4.0427,5.0857,3.0057,0.0477,0.0313,0.017,0.0007,0.0016,0.0022,0.0824,4.5602,4.1673,4.1081,0.3441,0.0582,0,2.66032,1.2644,1.09192,0.13276,0.06988,0,0,358,171,114,707849,412479,250127,11,13,358,608,628,1
380,5.79587,3,17.1005,2.8395,14.2571,0.0029,13.8931,13.5444,0.3428,0.358,0.0268,5.0098,5.4868,2.8349,0.0338,0.0291,0.0179,0.0006,0.002,0.0014,0.0926,4.7518,3.9954,3.9308,0.3428,0.0609,0,3.39416,2.78216,0.31032,0.1328,0.0702,0,0,358,171,114,707849,412479,250127,11,13,358,608,628,1
381,5.81192,3,15.7932,2.4168,13.3731,0.0025,13.0005,12.7414,0.2543,0.3672,0.0245,4.2706,5.3455,2.9428,0.0284,0.0199,0.0124,0.0005,0.0019,0.0013,0.088,4.8111,4.1678,4.0986,0.3081,0.0571,0,2.65416,2.04092,0.31108,0.13312,0.07056,0,0,358,171,114,707849,412479,250127,11,13,358,608,628,1
382,5.82691,3,14.7986,2.7212,12.0714,0.0021,11.7617,11.5128,0.245,0.3048,0.0447,3.6111,4.9558,2.7779,0.0237,0.0191,0.0114,0.0005,0.0014,0.0015,0.0611,4.4235,3.5341,3.4886,0.2793,0.0406,0,2.6936,2.07816,0.31484,0.13256,0.06992,0,0,358,171,114,707849,412479,250127,11,13,358,608,628,1
383,5.84396,3,16.8054,3.1032,13.6989,0.0022,13.3718,13.094,0.2729,0.3216,0.0228,3.6383,5.7995,3.4949,0.0366,0.0195,0.0115,0.0005,0.0022,0.0016,0.061,5.1549,4.4136,4.3428,0.4477,0.0436,0,2.9836,1.46112,1.21924,0.13308,0.06988,0,0,358,171,114,707849,412479,250127,11,13,358,608,628,1
